id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
NCG_301_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,,0.779455125,0.893842101,0.706020474,0.707579792,1.489639878,1.618916154,0.751644552,0.709626794,1.218646288,1.787147045,0.938860536,1.305608988,,1.412986636,1.489858031,0.432718158,1.2083112,0.676449537,1.17778492,0.627926052,,,0.556000888,0.574118316,0.233241528,0.202472746,,,0.181427181,0.125796333,0.156543091,1.465366721,1.386544585,0.70039326,0.64090246,1.617463708,1.616635561,0.157929882,1.569150925,1.73355782,1.210955501,0.984311938,1.60481286,0.886776984,,1.044350624,1.201991081,,0.206351697,0.611297369,0.394462347,,,0.233018652,0.232516438,1.340337038,0.432813883,1.233772635,0.188793346,,0.222173035
NCG_302_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,1.657176256,1.767781854,1.352252364,1.007949829,1.016547561,1.544887543,1.33635664,0.989693224,1.016987681,1.570002079,1.697479129,1.195758462,0.622170568,2.739993095,2.443160772,3.228505135,0.870679796,2.802086353,2.812139273,4.360424042,4.823234558,0.816049576,2.843200207,2.881720781,8.383733749,8.366464615,7.645458698,2.046178341,3.479042292,3.495464563,1.218539238,1.022063732,1.605852008,0.991389692,1.011028767,1.364226818,1.421941876,1.336857319,1.332141638,1.623590589,1.541882038,0.904699445,2.756624699,4.361178398,1.972472668,2.81299305,2.901013374,4.368832588,2.82331419,2.846162081,8.304629326,8.353197098,2.849613667,2.850060463,8.361933708,8.346849442,1.003330231,0.866893172,0.818173409,2.007009029,2.710078478,8.34095192
NCG_303_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,0.603239059,0.789291382,0.83365494,,1.137549758,0.896772444,1.199308395,0.590244055,0.882684171,2.122862816,2.054853201,1.35812664,0.265589178,2.383466721,3.050816774,2.986519098,1.611143112,1.766982079,4.319891453,4.092039108,2.403318882,2.687673092,4.245405197,6.310069561,4.460647583,1.43892169,3.512259483,1.334914327,1.195084095,0.901097596,0.583593369,0.875078976,1.01603353,0.731999576,0.617044747,1.397349954,1.441358685,0.797766268,1.881456375,2.408114195,1.851881623,1.447549462,3.162170649,3.035692453,1.713068247,4.073225021,3.88175416,4.356102943,2.696162224,4.771690845,5.085701466,2.115502357,2.718754053,2.746997833,2.726851225,1.960375071,0.27878648,0.750952899,1.881462097,1.66605103,2.692518711,1.381661296
NCG_304_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,1.05662477,1.667306781,2.288439274,0.551870108,0.782487333,1.229497552,0.842910826,0.360102981,0.662716508,1.189838529,1.146203756,0.326205254,0.561514795,1.214800358,1.526361108,1.583355904,0.366341203,1.184129953,2.47200799,3.224292517,2.026813745,1.540138006,2.947930098,4.744458199,6.373103619,3.823073626,4.708673477,2.120814085,2.903214931,3.822630882,0.979087591,0.95844394,0.65388906,0.867275357,0.581244946,0.951153576,1.136662245,0.781156659,0.96833086,1.222693682,0.920686722,0.651049614,1.54466939,1.831778169,0.662840366,1.97785902,2.745198965,1.913473248,1.552598834,3.711712122,3.566365004,7.151471138,2.765233517,2.824911356,7.56434536,7.557986259,0.553130448,0.354710579,0.459692985,1.12698698,2.743784904,4.49306345
NCG_305_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,0.354704082,0.350630999,0.331819266,0.269027025,0.318289667,0.354115248,0.288499862,0.253657758,0.251932204,0.366866171,0.181589499,0.126684248,0.137663856,0.815718114,0.47893098,0.33749491,0.219003856,0.449398428,1.356517076,1.579195499,1.090180159,0.904384255,3.238114595,5.707143307,7.81551218,1.174940705,11.38873959,3.752034664,6.424636841,5.145036697,0.11987891,0.550773799,0.382477343,0.41668424,0.226969883,0.325233608,0.29215008,0.273588896,0.344355166,0.273741364,0.421503156,0.270920575,0.622060895,0.441934407,0.159133613,1.309019446,1.486730218,1.579365611,2.607292175,3.834457636,7.708486557,7.717900753,4.741554737,4.805767059,7.759689331,7.773772717,0.195656538,0.091711432,0.23755911,0.167136714,4.686267376,7.77373457
NCG_306_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr1_ICA_prep_rf_int,4.00360775,4.841070652,4.195344925,2.781861305,7.332941532,8.309773445,5.411103725,3.138278008,4.491858482,9.267138481,8.513427734,8.366480827,3.164572001,12.44608021,15.04652119,21.3519001,9.099575996,12.89293385,21.74776649,28.63965988,24.36454964,7.741701126,21.50510979,30.22232056,38.04950714,24.24352074,26.01564789,13.96584129,13.50491142,13.05619526,3.01247263,6.355118752,5.334690094,2.289654255,4.797729969,8.36934185,7.07522583,4.338448524,7.23901701,9.845582008,8.26198864,7.172245979,12.38375378,17.87292099,13.10851574,19.32284927,20.85429764,31.66959381,13.44432163,21.76503372,29.99720764,34.85917664,16.98694038,19.3210125,28.44893074,28.22412872,4.082730293,7.511183739,5.266401291,14.8568573,16.3990097,28.28039742
NCG_307_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,0.608251572,0.381484807,0.335779339,0.108965948,0.257968128,0.387748122,0.280898482,0.161854446,0.192732483,0.138734058,0.235417172,,0.189344019,0.173368186,0.752941072,0.174539834,,0.215394348,0.631857753,1.02670908,0.208571151,0.845413983,1.127288103,1.830628395,2.217586756,0.765183449,4.054848194,4.868704319,5.745006561,5.487777233,0.411212385,0.38957417,0.298094571,0.212539837,0.138438225,0.279190153,0.342032075,0.192184359,0.11088752,0.338009298,0.176122442,0.45623368,0.307578593,0.440695882,,0.421475798,1.138814211,0.593008459,0.951035142,1.289749146,2.211207151,2.120656013,3.294436455,3.277037382,4.877124786,4.876713276,0.125978708,0.101405442,0.240484253,0.22469236,3.31663537,4.127259731
NCG_308_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,1.028170705,1.392888784,1.486064315,0.930502534,2.220761061,2.508930922,2.32724905,1.070376396,1.342616796,3.035480976,2.963549852,1.198380113,0.531586051,2.235654354,4.690227985,2.659292698,1.200416446,1.001124144,5.252536774,4.855041981,2.734256506,1.453428745,5.90440464,12.12855625,9.701050758,4.182311535,20.29358673,7.18626833,8.693606377,8.648926735,1.283645272,1.946670651,2.390222073,1.235500097,1.607959747,2.470465422,2.33968997,1.343240261,1.950661778,3.362733603,2.890938997,0.955265105,3.642691135,3.753166914,1.268498421,3.112720966,7.325567722,4.809380054,3.059750795,9.613097191,9.893434525,10.77378941,6.541018963,6.60918045,16.089468,10.79417419,0.879424274,0.832765222,1.187623024,2.149824619,6.494353294,10.85820103
NCG_309_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,20.43996239,19.57341576,17.60302925,16.75836945,17.02704811,30.48060417,21.70623207,15.23787212,18.96227837,31.1794548,31.2094059,13.60962486,10.53884888,34.23865891,45.35165787,24.17590141,17.507267,37.14910889,54.58337402,61.27824402,46.23267365,91.51834869,84.6219635,155.4451904,123.3863449,78.94882965,212.7066498,83.71807098,71.93073273,84.70523834,16.79606819,24.55908012,21.4659996,14.51940918,16.82332993,29.39156532,27.95240593,15.14051151,26.75260162,35.02710724,17.30952454,19.31145668,37.3875351,34.86368179,18.73319244,44.71893311,73.97953796,48.98323822,83.01971436,78.34133148,141.602356,133.7575989,94.83613586,96.21784973,218.7911377,185.6783447,10.44124794,17.83847427,47.38461304,43.69413757,93.33201599,118.270256
NCG_310_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,7.729363441,10.24298286,9.933543205,3.306569338,4.732199192,13.49882889,9.172210693,4.300674915,5.388985634,3.983421087,6.071855068,4.51321125,10.83509827,20.36823463,7.673436165,14.26669216,5.67376709,15.14015675,14.93145752,15.47261333,10.65974903,15.53272343,21.52936172,19.54443741,14.91193771,7.308453083,21.92279434,15.66246414,8.914264679,9.05235672,4.564097881,8.399380684,12.0494957,7.619931221,3.053376198,9.348741531,9.280973434,7.520936012,4.434727669,8.592570305,6.010218143,13.51994038,7.792775154,11.34230709,8.586441994,18.2652607,14.57123089,16.95518112,22.72608376,19.9370594,17.71908379,11.54026318,24.80433464,25.03886414,19.76265907,17.58643532,6.848984241,3.958149195,9.465572357,6.048692703,24.59474945,10.35258007
NCG_311_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,1.816708922,1.718520284,1.366124034,1.341785789,2.519561291,1.851425409,2.052917719,0.60407877,1.477175593,2.588909626,2.417707682,1.327153683,1.831968665,3.958561897,3.889476061,3.338872194,1.022634387,2.022754908,4.951282978,3.574651718,1.41838336,1.115458846,3.383032322,3.439569712,2.031860352,1.990976334,2.123878956,1.183907509,0.973011374,1.01403594,1.501984119,2.066207409,1.442527652,1.384090424,2.056818724,2.069932699,1.742366672,2.034537554,1.646262646,2.355402231,2.116097927,1.382501602,3.925564289,3.604231834,1.041908622,4.583567142,4.715126991,2.514939785,2.878102779,3.384320736,3.391675949,2.004508495,3.036596775,3.08351016,2.010549784,2.007714748,1.289837003,0.603111923,1.654938221,0.52571702,3.013252974,2.008765221
NCG_312_ER2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,,0.13801147,,,0.307480335,0.321686774,0.291665852,,0.285627544,0.359297484,0.551527143,0.225569293,0.343132287,0.567321539,0.723950982,0.721187592,,0.353209227,0.837269187,0.86752063,0.396786422,,0.541186392,0.688953876,0.507672071,,0.397225946,,0.130418241,0.096601635,0.163028508,0.306411207,0.200543448,0.134878799,0.305148393,0.357329339,0.322924644,0.221001178,0.361709923,0.519851029,0.446788251,0.254100651,0.790006161,0.779410958,0.375794142,0.65509367,1.000673771,0.747296691,0.334054619,0.728417873,0.541369915,0.290054888,0.275130212,0.275677651,0.378053039,0.228474617,,,,,0.272287637,
NCG_313_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,4.986224651,4.956560135,4.798326492,2.035412788,4.372738838,5.667346954,4.043920994,2.073029518,3.142285824,6.140555382,5.079116821,2.382384539,4.02693224,10.67826557,11.17255974,9.690355301,1.42133069,6.743724823,15.83266544,17.11427307,6.796102047,3.473167658,16.83795929,29.80668449,25.63949394,2.549816132,13.35097504,4.039996147,3.25828433,4.380021572,4.010266781,4.681046009,4.518894672,3.38642025,4.341026783,4.450019836,5.070475101,3.137064934,5.600301266,5.686114311,4.450500488,5.177975655,11.13870716,10.25835609,4.010535717,13.44599819,17.72655106,12.76512623,11.05960464,25.21124649,25.30929756,14.28689194,12.37471962,18.17759514,24.65126419,13.70274734,1.475444555,1.323739648,5.281598091,1.892510056,5.190266609,5.543845177
NCG_314_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,6.380703926,6.19308567,5.599682808,5.514949799,12.13155174,13.40981865,15.26641655,11.08606815,8.091646194,14.48305416,25.36037827,14.19088078,7.354737759,28.65692711,22.37413025,60.67907715,3.855346203,50.79240417,48.21206284,40.54584885,19.59847069,27.02627945,52.05716705,45.14221954,36.38214493,24.84697914,48.74756241,28.01451683,29.31696129,32.74699402,7.61234045,9.120944977,9.599356651,10.11294842,5.787951469,12.21818066,15.3034687,9.841783524,13.48620224,19.6655941,29.28009415,25.95539284,19.72108459,35.38981247,22.6936779,63.215065,27.12578201,46.82733917,50.43222809,64.09131622,44.20404053,35.59188843,25.74915504,53.61736298,38.327034,38.12970734,4.178920269,12.50407028,15.21524048,6.806056023,25.52503395,38.1067009
NCG_315_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,0.616178751,0.676331878,1.000350118,0.546448827,,,0.952349007,0.395821929,1.075994253,,2.246805668,0.877875566,3.264359474,4.043527126,3.247076273,6.270380974,2.097168446,8.298582077,6.925719261,7.717852116,5.227582932,8.437351227,11.79209995,9.304169655,10.47132111,3.935854435,7.641881943,7.115334988,3.516794682,4.558044434,0.61982286,0.87352556,0.830639362,0.732961297,,,,0.574580252,,,2.157547951,3.241289139,3.474290848,4.964806557,2.086112022,8.283691406,6.672562599,8.021419525,11.66178799,10.30033875,10.5002594,8.90288353,12.99605465,13.06453419,10.85739231,10.90161705,0.743950129,1.310160041,4.005609512,1.789901733,12.96258354,6.828203201
NCG_316_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,0.906107008,0.743503392,0.54640305,0.512949824,2.043780804,2.747136831,1.242379785,0.345898718,1.780498028,4.226891994,2.922252417,0.506442249,0.817266345,7.122907639,7.957258224,2.954595566,1.387030602,5.563563347,15.8699398,8.850140572,2.5259583,5.257008553,14.4299221,17.8122406,6.745853901,1.11664176,6.9325881,3.72347331,2.644543409,2.188567638,0.645499229,2.031188488,1.08708787,0.405416071,2.01820612,2.066647053,2.069187641,0.602538884,4.104877472,4.76188755,1.270628095,7.086747646,9.662928581,4.857069492,1.361932993,15.28173065,17.35915565,5.108772755,5.334105492,14.49209976,7.759497166,2.780086994,7.349703789,7.439946175,4.381937504,2.080028296,0.513279498,0.976702511,1.055506945,2.103850126,7.32445097,2.082478046
NCG_317_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,4.733189583,4.591841698,5.00388813,2.857983112,6.915607929,7.934675217,7.365938663,3.272669554,5.539037704,11.48479462,14.77523518,6.214160442,3.23134923,16.85469055,26.83527184,22.76969337,8.272288322,14.8020668,37.90756607,50.52653503,16.22776794,10.10244942,36.0982666,73.55898285,56.67800522,23.40412903,101.123764,50.8611145,51.2025032,59.08527756,4.162132263,5.955775261,5.814652443,3.853728533,5.39015007,8.299341202,7.384325981,5.258024216,10.17120647,12.05008125,11.14767361,8.383304596,21.54027939,25.34489059,7.305597305,36.62626266,52.44382477,39.43597794,19.53093719,50.09780121,67.04166412,43.22800064,39.51990891,46.96226501,89.58817291,84.98934937,3.030873299,2.543028831,3.400019646,15.63059807,34.33806229,46.20305634
NCG_318_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,6.993867874,5.412846088,4.584886074,5.338083267,4.422415733,6.027420044,5.342072487,4.179941177,2.631500244,5.07752037,7.109991074,10.86885357,1.711824059,11.43561077,11.45920467,19.82091713,5.008863926,11.24077129,17.58896828,23.42608452,19.86410522,8.765063286,25.81412888,30.86239815,32.83921432,13.77993011,26.56954956,15.12023354,7.318491936,7.201242447,6.273498058,6.493964195,4.681596756,4.60687685,4.621762276,6.037023067,5.553781986,4.149773121,4.186768532,5.895048141,12.09414196,5.478564739,10.02716541,13.11049938,16.49726486,18.46204376,22.24405289,26.38567924,19.62305069,25.68193245,36.93223572,30.03013992,23.23636436,23.58630562,31.60522842,30.70084,1.75407815,4.650109768,3.639713287,8.196767807,23.06168365,29.97706413
NCG_319_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,3.282443523,3.697780132,2.835147619,2.871557951,6.518918991,6.656264782,5.247134209,2.684117079,6.540542126,11.71390533,10.2442379,4.267879963,3.973594427,20.71203804,17.5904007,14.60785007,1.910665989,19.99491882,33.89683533,27.33907318,14.78273582,20.85057259,49.13668442,50.06101227,47.43447876,22.68404198,57.32872772,25.28635025,17.15454292,24.56145287,5.336669445,4.01500082,4.679397106,2.706035376,3.848068953,7.375534058,6.73393631,4.110188007,9.379237175,9.827576637,7.926260948,12.13752365,19.67503166,16.15488625,6.237486839,30.18039703,31.04560852,23.2443943,36.89881134,57.10129929,47.06116486,22.74295235,49.26866913,58.42602539,46.8047142,46.63512421,2.546421289,2.345296621,8.250831604,3.05728817,30.83187294,46.53500366
NCG_320_R2256_imp_ch_flt1-45_flt50_rejectedarte_chr_ICA_prep_rf_int,24.02330971,25.84958649,25.23837471,13.63041019,33.47218323,39.20965195,35.88814926,21.27048683,17.08184242,46.58504868,42.3289032,30.12314606,20.8836937,53.79389572,47.94908524,46.92809677,11.31684971,38.88173676,69.10990906,64.67697144,33.01171112,42.11867142,86.13254547,83.10183716,68.46231079,17.25879288,106.0046387,49.46632004,51.20300674,64.41831207,11.30730247,34.13393021,31.00720406,25.61879539,13.65370083,34.39497757,40.53414536,34.57166672,41.20823669,45.80882263,40.89908218,28.93762589,46.73805237,51.40274811,30.95203018,64.0100174,73.84942627,55.85628128,63.95554733,86.6098938,75.7436142,51.50422287,84.70590973,85.91107941,67.0457077,66.84217834,14.46821785,17.8853569,10.93558407,7.939498425,83.25350189,66.75889587
NCG_321_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,22.91769791,24.7441349,28.01231766,10.06169605,17.03164101,21.07725716,19.67276573,14.58438873,8.845420837,16.76358032,17.6071167,11.40469837,3.188796043,10.92562199,14.63227081,11.50549889,4.206362247,5.99974966,12.5476284,12.66189098,6.733870983,20.95593071,14.46061325,15.58880234,16.47263527,18.93901825,14.18549061,9.028165817,5.828909397,8.100034714,16.17094803,20.17684555,23.3836937,22.89356041,14.1681757,4.583250999,21.52337456,19.39930725,13.21525478,18.8418808,15.21654797,6.199391842,12.84431267,11.56501389,7.06381464,9.124526024,14.76310062,9.317102432,14.60046482,13.60545826,14.9531002,18.93207741,17.94750404,18.00499344,19.72249222,19.55119705,5.235381126,9.482689857,5.96105814,6.725039482,17.81163788,19.52192307
NCG_322_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,9.053011894,11.6745224,12.39601803,3.009676218,6.178968906,7.2205863,7.550255775,6.753142834,5.759998798,8.1042099,5.801408768,4.426082611,3.758197546,19.09539223,10.52128792,10.86584282,2.290739059,17.73953247,23.06564331,19.25888634,9.298930168,18.30744743,35.92892075,26.73592377,25.11192131,10.81867027,25.33983421,9.899773598,7.268041134,8.492326736,5.074948311,6.760648727,9.004349709,9.821832657,4.109895706,6.337594986,7.085696697,7.558817387,12.82823753,6.692673206,7.566574097,6.983231068,15.21447563,10.36678505,5.092951298,23.33320808,20.79410934,18.85582352,30.42658615,33.72579575,25.64674377,10.87104416,26.21691322,26.42384338,26.8748188,15.85470963,2.773426533,3.535470247,7.653996468,2.895645142,25.86937714,15.93791199
NCG_323_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,0.685748637,0.672866285,0.85885781,0.39378643,0.455739111,0.185919732,0.418781519,0.863252044,0.802128732,1.160262823,0.850782096,1.067551494,0.385548949,2.81003046,1.909040332,2.886672735,0.955029786,1.52678442,3.386160135,3.478476048,2.120668888,0.684727013,3.019871235,3.407640934,3.641334772,0.952505291,3.080219984,1.138254404,1.324914694,1.359003067,0.57622546,0.274499565,0.466541082,0.837140381,0.381208032,0.33964017,0.407897472,0.764746964,1.731899977,0.518850386,1.398986936,1.119620085,2.806404114,1.948534727,1.790787339,3.057470798,3.240281343,3.272087812,2.001362324,3.573453665,3.623897314,2.21210742,2.067366123,2.858812332,3.034286261,2.301296234,0.442701638,0.919542015,0.303856164,0.784613192,1.097772837,1.344780445
NCG_324_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,2.098311424,2.150601864,1.830978394,1.034806848,2.362861156,2.815854549,2.061019182,1.138451099,1.216347456,2.833876848,2.23451066,1.125314713,0.332609743,2.45828867,3.740086794,1.569675922,0.473375976,0.641954005,3.618134499,2.882671833,0.332238317,,2.103669643,3.158699751,1.229822159,,1.826087117,0.20305194,0.277983308,,1.441865087,2.209063768,2.310086966,1.626585364,1.622395396,2.833909512,2.1066854,1.226040363,2.840483427,3.02210021,2.223143339,0.892116904,3.541165352,3.165765762,0.488562167,2.448600292,3.656167984,1.679266334,0.942685008,2.107423306,2.558989286,0.18017818,1.083524823,1.632158518,0.958131254,0.292087376,0.661351502,0.642872274,0.134579957,,0.461944997,
NCG_325_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,2.53086853,2.650255919,2.500110388,0.897730827,2.003455162,3.585598707,2.395704031,0.712806106,0.726817667,1.658890843,1.65086782,0.885877252,2.063014984,6.952539921,,10.24215317,1.405056953,10.77654457,7.902176857,9.633503914,5.801977158,3.527443886,12.87144184,4.73815918,6.664652348,1.785769701,3.100876808,2.555515528,1.627372265,1.612755775,1.729181528,2.802340269,3.080205202,1.685609698,1.909293532,3.337059736,3.583978653,1.390161633,0.911897004,2.665950775,0.979950726,5.184158802,1.785247922,2.973338842,4.882987976,20.19348145,3.423702478,14.85960293,9.868648529,8.990198135,6.546512127,4.768075466,4.381073952,6.861799717,3.582118988,1.874823809,0.632941902,0.504711628,3.463984728,1.822159767,4.330069542,1.8175596
NCG_326_R2256_imp_ch_flt1-45_flt50_rejecetedarte_ICA_prep_rf_int,0.093561143,0.102649979,0.10518565,,,0.257910132,0.179065168,0.092046775,0.322384685,,0.30692479,0.231913537,0.398020416,0.956739128,0.120323449,0.267439783,,2.684127569,0.604373395,0.633265197,0.272491753,1.292550325,1.579441786,1.452075958,0.677379549,0.351673394,2.149500608,1.128095031,1.02147603,0.981327772,0.075671732,,0.175676346,0.074202038,,0.107527755,0.306413203,0.157678545,0.272597313,0.289879113,0.176885337,1.34205842,,0.205602258,0.177326471,2.071000338,0.315591365,0.647803903,1.289984703,1.588177323,1.271613955,0.881968498,1.409626484,1.667902589,1.705548763,1.04981029,0.125449151,0.077458113,0.562903047,0.17863968,1.398801088,1.049851656
NCG_327_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,1.165667415,1.17361629,0.895379245,0.368114352,0.974538207,1.283693671,0.567411304,0.442095608,0.63539964,0.897102535,0.620980144,0.783522427,0.153740466,0.745744288,0.513763487,2.844138861,0.761684537,0.504595518,0.944953024,1.398463726,1.34890759,0.65039438,1.544882059,2.45445466,2.747777462,1.713525653,2.987297535,1.066446543,1.152027965,1.502242804,0.790393412,1.107702732,0.850209117,0.347495705,0.725365222,1.151064038,0.862555027,0.522668123,0.800594091,0.951443374,1.647030592,0.407958627,0.67221576,0.927268505,1.068940997,0.962296605,1.044863343,2.147231579,1.129663706,1.930303693,2.475006104,2.844350815,1.811319828,1.826321244,3.856631279,1.944999576,0.360482246,0.354304045,0.193027869,0.683338225,1.80290091,1.946167231
NCG_328_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,1.188136816,0.736049831,0.619834006,1.23301208,1.395591378,3.327889442,2.627307415,1.108465433,1.531305671,4.542491913,5.041580677,1.797156572,1.280272007,3.250725031,7.294645309,5.353583336,1.012666583,3.51155138,7.065992832,8.5391922,3.064215899,1.487997413,6.76709938,8.358261108,6.954005241,2.49747777,6.208743095,2.355098486,2.633984804,2.213368177,1.281549335,1.344621897,1.749818802,0.777991295,1.341419935,2.699531317,3.49162817,1.668239594,2.749352932,5.073023319,3.783507109,3.187933207,6.029974461,6.757334709,2.074173927,5.955929279,8.371347427,6.770680904,4.108853817,8.279454231,8.253790855,4.525269508,5.133714199,5.204363346,5.477790833,5.407823086,1.309495211,1.094359994,0.610070229,1.734136701,5.111861706,5.426116943
NCG_329_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,13.78183937,13.60066414,10.94076824,8.224359512,15.20240974,24.12224197,14.40213394,5.76407814,12.87159538,30.2501049,32.73513031,10.91076279,4.717418671,60.15998077,73.35655212,61.02869034,6.53869915,41.69144821,129.8908386,132.0921631,52.53911591,22.55119324,154.984314,185.4559326,154.0543976,47.78922653,89.00984955,18.89888763,16.02330017,30.06272888,11.94529915,17.0591011,14.12807465,9.251395226,15.02022552,22.87442017,21.40932274,9.836660385,25.472435,31.94827652,25.77319908,26.19923019,72.59828949,75.47914124,25.04027748,99.27651978,136.584198,107.6229858,68.30003357,155.42836,177.8889465,123.7435608,65.32437134,69.48536682,130.0731201,112.3284607,5.762378216,5.651025772,7.227577686,15.17076492,64.88440704,58.96976471
NCG_330_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,3.273225784,5.012094975,2.212745905,3.096780777,6.250853539,5.476855278,3.393668413,0.968515396,5.911612511,9.193060875,5.751673698,1.509702206,5.648061275,12.86315441,13.44559479,4.371679306,1.642856359,14.80595303,23.57924461,14.97057724,4.887034416,14.98872185,30.42451286,42.00376892,16.988657,13.849617,59.74691772,16.99193573,12.30052662,13.86466789,3.109755754,4.778082848,3.307161093,1.514198184,4.677525997,6.505946636,4.668877602,1.912265658,8.197364807,7.785553932,3.765468597,8.318561554,14.55925941,8.024020195,2.243302822,19.81544495,25.08383751,8.251469612,24.19009018,38.53143311,25.47164154,16.653265,27.50399017,40.85408783,31.11771774,33.22021103,4.121758938,1.049221873,7.992388725,4.627388954,17.55563736,27.05048561
NCG_331_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,3.404841661,4.43141222,4.487975597,1.934976339,3.312487125,3.823610544,5.325278759,2.448323727,2.993703365,4.434188843,4.624461174,4.557579041,3.205575466,14.77499962,8.260825157,15.56735802,3.417577267,8.262173653,17.50536537,16.67619514,13.68473434,8.028367043,21.55588341,23.45788574,30.29080009,19.18599892,24.49860573,8.095023155,11.53136349,18.72627068,2.945372105,3.83403945,5.234115124,3.822673798,3.195063114,4.089854717,4.346271992,4.39962101,6.607700348,3.620089769,7.739094734,5.218533516,11.54831505,8.603277206,9.337023735,17.32088089,15.67793274,17.76214218,15.9523716,23.43355942,25.38429642,25.16929054,11.70523643,23.41968155,35.00068665,34.89346695,4.21045208,1.785081625,2.466749907,5.034786701,11.57668114,34.94334793
